tratar~|~12039~|~v~|~~|~to take care of; to care for (to attend to the needs of)~|~
tratar~|~12039~|~v~|~~|~to treat (to apply medical care to)~|~
tratar~|~12039~|~v~|~~|~to treat (to handle, deal with or behave towards in a specific way)~|~
tratar~|~12039~|~v~|~~|~to treat; to negotiate with~|~
tratar~|~12039~|~v~|~~|~to treat (to subject to a chemical or other action)~|~
atender~|~12026~|~v~|~~|~to meet~|~
atender~|~12026~|~v~|~~|~conform to~|~
atender~|~12026~|~v~|~~|~deal with or cater to (circumstances, requirements or expectations)~|~
atender~|~12026~|~v~|~~|~to serve or answer (at a service counter or help desk)~|~
atender~|~12026~|~v~|~~|~to suit or accomodate (limitations, requirements or expectations)~|~
atender~|~12026~|~v~|~~|~to take into account; to consider~|~
pára~|~11815~|~v~|~~|~obsolete spelling of para~|~
assinar~|~11789~|~v~|~~|~sign (to write one's signature on a document)~|~
assinar~|~11789~|~v~|~~|~subscribe (to sign up to receive a publication)~|~
prender~|~11772~|~v~|~~|~to arrest (to seize and take into legal custody)~|~
prender~|~11772~|~v~|~~|~to attach or bind~|~
prender~|~11772~|~v~|~~|~to become close (emotionally) to someone~|~
prender~|~11772~|~v~|~~|~to restrain; to restrict~|~
lavar~|~11183~|~v~|~~|~to wash (to clean with water)~|~
devolver~|~11149~|~v~|~~|~to devolve~|~
devolver~|~11149~|~v~|~~|~to return~|~
devolver~|~11149~|~v~|~~|~refund~|~
devolver~|~11149~|~v~|~~|~give back~|~
checar~|~11140~|~v~|~~|~to check (to inspect, examine)~|~
arranjar~|~11116~|~v~|~~|~to arrange~|~
arranjar~|~11116~|~v~|~~|~to fix~|~
arranjar~|~11116~|~v~|~~|~to organize~|~
arranjar~|~11116~|~v~|~~|~to provide~|~
desculpar~|~10897~|~v~|~~|~to forgive~|~
desculpar~|~10897~|~v~|~~|~to justify~|~
escutar~|~10868~|~v~|~~|~to listen~|~
permitir~|~10815~|~v~|~~|~to enable~|~
permitir~|~10815~|~v~|~~|~to permit~|~
permitir~|~10815~|~v~|~~|~allow~|~
permitir~|~10815~|~v~|~~|~tolerate~|~
desligar~|~10809~|~v~|~~|~to hang up~|~
desligar~|~10809~|~v~|~~|~to turn off~|~
desligar~|~10809~|~v~|~~|~to unbind~|~
beijar~|~10719~|~v~|~~|~to kiss~|~
arriscar~|~10704~|~v~|~~|~to imperil~|~
arriscar~|~10704~|~v~|~~|~to risk~|~
arriscar~|~10704~|~v~|~~|~venture~|~
arriscar~|~10704~|~v~|~~|~hazard~|~
dirigindo~|~10697~|~v~|~~|~gerund of dirigir~|~
cozinhar~|~10687~|~v~|~~|~to cook (food)~|~
cozinhar~|~10687~|~v~|~~|~to bake~|~
cozinhar~|~10687~|~v~|~~|~to fire (heat (pottery, etc.))~|~
tirando~|~10653~|~v~|~~|~gerund of tirar~|~
conversando~|~10608~|~v~|~~|~gerund of conversar~|~
apostar~|~10576~|~v~|~~|~bet (to make a guess about the outcome of an event)~|~
apostar~|~10576~|~v~|~~|~to bet (be quite certain of something)~|~
mover~|~10536~|~v~|~~|~to move (to change the place of a piece)~|~
mover~|~10536~|~v~|~~|~to induce; to persuade~|~
mover~|~10536~|~v~|~~|~to move (to change position)~|~
mover~|~10536~|~v~|~~|~to sue (to file legal action; with the preposition contra following the object)~|~
enfrentar~|~10522~|~v~|~~|~to encounter~|~
enfrentar~|~10522~|~v~|~~|~to face~|~
enfrentar~|~10522~|~v~|~~|~confront~|~
divertindo~|~10283~|~v~|~~|~gerund of divertir~|~
guardar~|~10022~|~v~|~~|~to protect~|~
guardar~|~10022~|~v~|~~|~defend~|~
guardar~|~10022~|~v~|~~|~to save~|~
guardar~|~10022~|~v~|~~|~keep~|~
guardar~|~10022~|~v~|~~|~retain~|~
guardar~|~10022~|~v~|~~|~preserve~|~
dividir~|~9985~|~v~|~~|~to divide~|~
dividir~|~9985~|~v~|~~|~to divide~|~
dividir~|~9985~|~v~|~~|~to separate~|~
dividir~|~9985~|~v~|~~|~to share~|~
caindo~|~9961~|~v~|~~|~gerund of cair~|~
assumir~|~9879~|~v~|~~|~to admit (one's faults)~|~
assumir~|~9879~|~v~|~~|~to assume (to take on a position or duty)~|~
defender~|~9870~|~v~|~~|~to formally present a dissertation~|~
defender~|~9870~|~v~|~~|~thesis or project~|~
defender~|~9870~|~v~|~~|~to defend~|~
defender~|~9870~|~v~|~~|~to defend (to prevent the opponent from scoring)~|~
defender~|~9870~|~v~|~~|~to defend (repel an attack)~|~
defender~|~9870~|~v~|~~|~to defend (represent as a legal professional)~|~
defender~|~9870~|~v~|~~|~to support (to back a cause, party etc.)~|~
estragar~|~9730~|~v~|~~|~to botch~|~
estragar~|~9730~|~v~|~~|~bungle~|~
estragar~|~9730~|~v~|~~|~to spoil~|~
estragar~|~9730~|~v~|~~|~damage~|~
estragar~|~9730~|~v~|~~|~corrupt~|~
acertar~|~9545~|~v~|~~|~to adjust~|~
acertar~|~9545~|~v~|~~|~to coincide~|~
acertar~|~9545~|~v~|~~|~to hit (a target)~|~
acertar~|~9545~|~v~|~~|~to regulate~|~
enganar~|~9463~|~v~|~~|~to deceive~|~
convencer~|~9349~|~v~|~~|~to convince (to make someone believe, or feel sure about something)~|~
assistindo~|~9267~|~v~|~~|~gerund of assistir~|~
cuidando~|~9244~|~v~|~~|~gerund of cuidar~|~
superar~|~9161~|~v~|~~|~to exceed~|~
superar~|~9161~|~v~|~~|~to overcome~|~
assustado~|~9070~|~v~|~~|~past participle of assustar~|~
adivinhar~|~8916~|~v~|~~|~foretell~|~
adivinhar~|~8916~|~v~|~~|~guess~|~
entendendo~|~8898~|~v~|~~|~gerund of entender~|~
formas~|~8846~|~v~|~~|~second-person singular present indicative form of formar~|~
desaparecer~|~8834~|~v~|~~|~disappear (to vanish)~|~
nadar~|~8720~|~v~|~~|~to swim~|~
transformar~|~8521~|~v~|~~|~to transform~|~
brigar~|~8467~|~v~|~~|~to brawl~|~
brigar~|~8467~|~v~|~~|~fight~|~
brigar~|~8467~|~v~|~~|~to quarrel~|~
alimentar~|~8449~|~v~|~~|~to nurture~|~
alimentar~|~8449~|~v~|~~|~to feed~|~
acalmar~|~8374~|~v~|~~|~to calm~|~
acalmar~|~8374~|~v~|~~|~calm down~|~
participar~|~8371~|~v~|~~|~to take part~|~
participar~|~8371~|~v~|~~|~to participate~|~
votar~|~8320~|~v~|~~|~to poll~|~
votar~|~8320~|~v~|~~|~to vote~|~
sofrer~|~8193~|~v~|~~|~to suffer~|~
sofrer~|~8193~|~v~|~~|~endure~|~
sofrer~|~8193~|~v~|~~|~bear~|~
sofrer~|~8193~|~v~|~~|~undergo~|~
sofrer~|~8193~|~v~|~~|~put up with~|~
carregar~|~8130~|~v~|~~|~carry~|~
carregar~|~8130~|~v~|~~|~charge (load equipment with material required for its use)~|~
carregar~|~8130~|~v~|~~|~load (load a software into the primary memory)~|~
carregar~|~8130~|~v~|~~|~load (put wares into a vehicle)~|~
importar~|~8078~|~v~|~~|~to import~|~
importar~|~8078~|~v~|~~|~to matter (be important)~|~
aproveitar~|~8066~|~v~|~~|~to avail~|~
aproveitar~|~8066~|~v~|~~|~to seize = to utilize~|~
aproveitar~|~8066~|~v~|~~|~to use~|~
aproveitar~|~8066~|~v~|~~|~to be useful~|~
aproveitar~|~8066~|~v~|~~|~to harness = to utilize~|~
aproveitar~|~8066~|~v~|~~|~to take advantage of = to benefit~|~
aproveitar~|~8066~|~v~|~~|~to put to (good/better) use~|~
aproveitar~|~8066~|~v~|~~|~to make (good/better) use of~|~
aproveitar~|~8066~|~v~|~~|~to make the best of~|~
aproveitar~|~8066~|~v~|~~|~to take~|~
aproveitar~|~8066~|~v~|~~|~appropriate~|~
colar~|~8038~|~v~|~~|~to affix~|~
colar~|~8038~|~v~|~~|~to attach~|~
colar~|~8038~|~v~|~~|~to tie together~|~
colar~|~8038~|~v~|~~|~to glue~|~
colar~|~8038~|~v~|~~|~to invest~|~
colar~|~8038~|~v~|~~|~to settle a bill~|~
perdoar~|~8015~|~v~|~~|~to pardon (to grant an official pardon for a crime)~|~
perdoar~|~8015~|~v~|~~|~to forgive a debt~|~
perdoar~|~8015~|~v~|~~|~to forgive; to pardon~|~
perdoar~|~8015~|~v~|~~|~to treat mercifully~|~
aumentar~|~7975~|~v~|~~|~to increase~|~
aumentar~|~7975~|~v~|~~|~augment (cause something to become larger)~|~
aumentar~|~7975~|~v~|~~|~to increase (become larger)~|~
eh~|~7855~|~v~|~~|~alternative spelling of é~|~
soltar~|~7698~|~v~|~~|~to release~|~
soltar~|~7698~|~v~|~~|~to let go~|~
separar~|~7685~|~v~|~~|~to separate~|~
acompanhar~|~7667~|~v~|~~|~to accompany~|~
suportar~|~7648~|~v~|~~|~to support~|~
suportar~|~7648~|~v~|~~|~to tolerate; put up with; take~|~
gastar~|~7629~|~v~|~~|~to expend~|~
gastar~|~7629~|~v~|~~|~to spend~|~
nascer~|~7554~|~v~|~~|~to be born~|~
investigar~|~7542~|~v~|~~|~to investigate~|~
investigar~|~7542~|~v~|~~|~to research~|~
compartilhar~|~7542~|~v~|~~|~to share (to give)~|~
alcançar~|~7501~|~v~|~~|~to reach~|~
preparando~|~7476~|~v~|~~|~gerund of preparar~|~
cumprir~|~7474~|~v~|~~|~to fulfil~|~
cumprir~|~7474~|~v~|~~|~carry out~|~
cumprir~|~7474~|~v~|~~|~perform~|~
incomodar~|~7440~|~v~|~~|~to bother; to annoy~|~
retirar~|~7417~|~v~|~~|~to remove~|~
retirar~|~7417~|~v~|~~|~to withdraw~|~
atravessar~|~7407~|~v~|~~|~to cross~|~
atravessar~|~7407~|~v~|~~|~to traverse~|~
atravessar~|~7407~|~v~|~~|~to pierce~|~
atravessar~|~7407~|~v~|~~|~to go through~|~
aguentar~|~7362~|~v~|~~|~bear (to put up with)~|~
adorar~|~7318~|~v~|~~|~to adore~|~
adorar~|~7318~|~v~|~~|~worship~|~
adorar~|~7318~|~v~|~~|~to love~|~
experimentar~|~7299~|~v~|~~|~to experience~|~
experimentar~|~7299~|~v~|~~|~to experiment~|~
cobrir~|~7267~|~v~|~~|~cover (to conceal or protect)~|~
caminhar~|~7193~|~v~|~~|~walk (to travel a distance by walking)~|~
interromper~|~7165~|~v~|~~|~to discontinue~|~
interromper~|~7165~|~v~|~~|~to interrupt~|~
culpar~|~7157~|~v~|~~|~to blame~|~
montar~|~7137~|~v~|~~|~to assemble~|~
montar~|~7137~|~v~|~~|~to go up~|~
montar~|~7137~|~v~|~~|~climb~|~
montar~|~7137~|~v~|~~|~to mount~|~
montar~|~7137~|~v~|~~|~to ride~|~
repetir~|~7136~|~v~|~~|~to eat more than one plateful of something during a meal~|~
repetir~|~7136~|~v~|~~|~to flunk (to fail a class; to not pass)~|~
repetir~|~7136~|~v~|~~|~to repeat (to do again)~|~
repetir~|~7136~|~v~|~~|~to repeat (to say again)~|~
abandonar~|~7115~|~v~|~~|~to abandon~|~
meter~|~7088~|~v~|~~|~to insert~|~
meter~|~7088~|~v~|~~|~to put~|~
derrubar~|~7083~|~v~|~~|~to destroy~|~
derrubar~|~7083~|~v~|~~|~to fell~|~
derrubar~|~7083~|~v~|~~|~knock down~|~
derrubar~|~7083~|~v~|~~|~to overthrow~|~
derrubar~|~7083~|~v~|~~|~overturn~|~
caçar~|~7051~|~v~|~~|~to hunt (to chase down prey)~|~
considerar~|~7021~|~v~|~~|~to consider~|~
considerar~|~7021~|~v~|~~|~to think highly of~|~
durar~|~7004~|~v~|~~|~to last~|~
durar~|~7004~|~v~|~~|~endure~|~
concordar~|~6941~|~v~|~~|~to agree~|~
atrasar~|~6891~|~v~|~~|~to delay~|~
puxar~|~6845~|~v~|~~|~to inherit traits in appearance or behaviour~|~
puxar~|~6845~|~v~|~~|~to smoke marijuana~|~
puxar~|~6845~|~v~|~~|~to drag (to pull along a surface)~|~
puxar~|~6845~|~v~|~~|~to draw (pull out) a weapon~|~
puxar~|~6845~|~v~|~~|~to initiate (to cause to begin) interaction with someone else~|~
puxar~|~6845~|~v~|~~|~to pull (to apply force to something so it comes towards one)~|~
encarar~|~6841~|~v~|~~|~to face (position oneself/itself towards)~|~
encarar~|~6841~|~v~|~~|~to face (to deal with)~|~
permanecer~|~6823~|~v~|~~|~to abide~|~
permanecer~|~6823~|~v~|~~|~reside~|~
permanecer~|~6823~|~v~|~~|~to remain~|~
permanecer~|~6823~|~v~|~~|~stay~|~
permanecer~|~6823~|~v~|~~|~persist~|~
marcar~|~6807~|~v~|~~|~to score~|~
marcar~|~6807~|~v~|~~|~to mark~|~
marcar~|~6807~|~v~|~~|~man-mark~|~
marcar~|~6807~|~v~|~~|~to mark~|~
marcar~|~6807~|~v~|~~|~to set (a time or a tone)~|~
marcar~|~6807~|~v~|~~|~to show (give a time)~|~
encher~|~6801~|~v~|~~|~to fill~|~
encher~|~6801~|~v~|~~|~fill up~|~
confirmar~|~6771~|~v~|~~|~to confirm~|~
confirmar~|~6771~|~v~|~~|~corroborate~|~
confirmar~|~6771~|~v~|~~|~affirm~|~
concentrar~|~6726~|~v~|~~|~to centralize~|~
concentrar~|~6726~|~v~|~~|~to concentrate~|~
concentrar~|~6726~|~v~|~~|~to focus or localize~|~
envolver~|~6664~|~v~|~~|~to encompass (to include within the scope)~|~
envolver~|~6664~|~v~|~~|~to involve (to envelop completely)~|~
convidar~|~6664~|~v~|~~|~to invite (ask for the presence or participation of someone)~|~
desejar~|~6625~|~v~|~~|~to desire~|~
desejar~|~6625~|~v~|~~|~to wish~|~
cometer~|~6603~|~v~|~~|~to commit~|~
cometer~|~6603~|~v~|~~|~practice~|~
cometer~|~6603~|~v~|~~|~undertake~|~
faltando~|~6574~|~v~|~~|~gerund of faltar~|~
ferrar~|~6555~|~v~|~~|~to screw (to beset with unfortunate circumstances)~|~
ferrar~|~6555~|~v~|~~|~to horseshoe (to apply horseshoes to a horse or other hooved animal)~|~
gostando~|~6554~|~v~|~~|~A form of verb gostar~|~
assustar~|~6538~|~v~|~~|~to scare~|~
assustar~|~6538~|~v~|~~|~frighten~|~
assustar~|~6538~|~v~|~~|~to startle~|~
amanhecer~|~6420~|~v~|~~|~dawn (to begin to brighten with daylight)~|~
apagar~|~6376~|~v~|~~|~to chill out~|~
apagar~|~6376~|~v~|~~|~to clear~|~
apagar~|~6376~|~v~|~~|~to erase~|~
apagar~|~6376~|~v~|~~|~to extinguish~|~
apagar~|~6376~|~v~|~~|~to destroy~|~
largar~|~6368~|~v~|~~|~to abandon~|~
largar~|~6368~|~v~|~~|~leave~|~
largar~|~6368~|~v~|~~|~to drop~|~
largar~|~6368~|~v~|~~|~shed~|~
identificar~|~6351~|~v~|~~|~to identify~|~
identificar~|~6351~|~v~|~~|~to recognize~|~
cancelar~|~6326~|~v~|~~|~call off (to cancel)~|~
ganhando~|~6317~|~v~|~~|~gerund of ganhar~|~
negar~|~6305~|~v~|~~|~to refuse to let go of a card~|~
negar~|~6305~|~v~|~~|~to contest (to call into question)~|~
negar~|~6305~|~v~|~~|~to deny (to assert that something is not true)~|~
negar~|~6305~|~v~|~~|~to deny (to not allow)~|~
deitar~|~6302~|~v~|~~|~to lie down~|~
observando~|~6258~|~v~|~~|~gerund of observar~|~
apoiar~|~6206~|~v~|~~|~to second (to agree as a second person)~|~
apoiar~|~6206~|~v~|~~|~to support~|~
confessar~|~6195~|~v~|~~|~to confess~|~
confessar~|~6195~|~v~|~~|~own up~|~
confessar~|~6195~|~v~|~~|~admit~|~
apressar~|~6181~|~v~|~~|~to cause someone else to hurry~|~
apressar~|~6181~|~v~|~~|~to hurry (act quickly)~|~
eliminar~|~6147~|~v~|~~|~to eliminate (to completely destroy something)~|~
informar~|~6125~|~v~|~~|~to inform~|~
realizar~|~6114~|~v~|~~|~to realize~|~
realizar~|~6114~|~v~|~~|~execute~|~
realizar~|~6114~|~v~|~~|~carry out~|~
realizar~|~6114~|~v~|~~|~put into practice~|~
comemorar~|~6109~|~v~|~~|~to celebrate~|~
comemorar~|~6109~|~v~|~~|~commemorate~|~
negociar~|~6046~|~v~|~~|~to bargain~|~
negociar~|~6046~|~v~|~~|~to negotiate~|~
testemunhar~|~6028~|~v~|~~|~to testify~|~
testemunhar~|~6028~|~v~|~~|~attest~|~
testemunhar~|~6028~|~v~|~~|~to witness~|~
mencionar~|~6027~|~v~|~~|~to mention (to speak of something)~|~
julgar~|~6017~|~v~|~~|~to judge; to sentence (sit in judgment on, pass sentence on)~|~
julgar~|~6017~|~v~|~~|~to arbitrate (pass opinion)~|~
julgar~|~6017~|~v~|~~|~to consider; to suppose (have an opinion)~|~
treinar~|~5934~|~v~|~~|~to coach~|~
treinar~|~5934~|~v~|~~|~train~|~
crescendo~|~5933~|~v~|~~|~gerund of crescer~|~
resistir~|~5933~|~v~|~~|~to resist~|~
mandando~|~5915~|~v~|~~|~gerund of mandar~|~
arrancar~|~5909~|~v~|~~|~to pull down~|~
arrancar~|~5909~|~v~|~~|~tear down~|~
arrancar~|~5909~|~v~|~~|~to pull~|~
arrancar~|~5909~|~v~|~~|~pluck~|~
arrancar~|~5909~|~v~|~~|~rip~|~
arrancar~|~5909~|~v~|~~|~to yank~|~
arrancar~|~5909~|~v~|~~|~jerk~|~
rezar~|~5905~|~v~|~~|~to celebrate a mass~|~
rezar~|~5905~|~v~|~~|~to pray (to talk to a god)~|~
formar~|~5856~|~v~|~~|~to form~|~
lançar~|~5844~|~v~|~~|~to launch~|~
lançar~|~5844~|~v~|~~|~to throw or shoot (with force)~|~
reconhecer~|~5806~|~v~|~~|~to recognize~|~
apertar~|~5797~|~v~|~~|~to press~|~
apertar~|~5797~|~v~|~~|~clasp~|~
apertar~|~5797~|~v~|~~|~clamp~|~
apertar~|~5797~|~v~|~~|~to tighten~|~
testar~|~5792~|~v~|~~|~to test~|~
arruinar~|~5772~|~v~|~~|~to bankrupt~|~
arruinar~|~5772~|~v~|~~|~to ruin~|~
arruinar~|~5772~|~v~|~~|~spoil~|~
crer~|~5751~|~v~|~~|~to believe~|~
existir~|~5710~|~v~|~~|~to exist (to be)~|~
reclamar~|~5650~|~v~|~~|~to claim~|~
reclamar~|~5650~|~v~|~~|~to complain~|~
pintar~|~5634~|~v~|~~|~paint (apply paint to)~|~
contratar~|~5624~|~v~|~~|~to contract~|~
contratar~|~5624~|~v~|~~|~hire~|~
investigando~|~5617~|~v~|~~|~gerund of investigar~|~
arrepender~|~5601~|~v~|~~|~to regret~|~
protegendo~|~5567~|~v~|~~|~gerund of proteger~|~
movendo~|~5562~|~v~|~~|~gerund of mover~|~
esclarecer~|~5554~|~v~|~~|~to clarify~|~
esclarecer~|~5554~|~v~|~~|~to enlighten~|~
esclarecer~|~5554~|~v~|~~|~to explain~|~
prometer~|~5449~|~v~|~~|~to indicate that something is likely~|~
prometer~|~5449~|~v~|~~|~to promise (to commit to something or action; to make an oath)~|~
imaginando~|~5433~|~v~|~~|~gerund of imaginar~|~
odiar~|~5421~|~v~|~~|~to hate~|~
filmar~|~5418~|~v~|~~|~to film~|~
aproximar~|~5399~|~v~|~~|~to approach (get closer)~|~
aproximar~|~5399~|~v~|~~|~to approximate~|~
celebrar~|~5357~|~v~|~~|~to celebrate (all senses)~|~
reunir~|~5300~|~v~|~~|~to gather~|~
reunir~|~5300~|~v~|~~|~collect~|~
reunir~|~5300~|~v~|~~|~to reunite~|~
recusar~|~5290~|~v~|~~|~to refuse~|~
recusar~|~5290~|~v~|~~|~decline~|~
recusar~|~5290~|~v~|~~|~reject~|~
ignorar~|~5278~|~v~|~~|~to not know~|~
ignorar~|~5278~|~v~|~~|~to be ignorant about~|~
atingir~|~5247~|~v~|~~|~to attain~|~
atingir~|~5247~|~v~|~~|~reach~|~
atingir~|~5247~|~v~|~~|~to understand~|~
custar~|~5231~|~v~|~~|~to cost~|~
passear~|~5189~|~v~|~~|~to stroll~|~
passear~|~5189~|~v~|~~|~to wander~|~
passear~|~5189~|~v~|~~|~to travel in leisure~|~
passear~|~5189~|~v~|~~|~exploring a country or area~|~
passear~|~5189~|~v~|~~|~to walk (to go for a walk)~|~
passear~|~5189~|~v~|~~|~to walk (to take for a walk)~|~
apanhar~|~5160~|~v~|~~|~to have hardships when trying to achieve an objective~|~
apanhar~|~5160~|~v~|~~|~collect~|~
apanhar~|~5160~|~v~|~~|~gather~|~
apanhar~|~5160~|~v~|~~|~field (intercept or catch)~|~
apanhar~|~5160~|~v~|~~|~grab~|~
apanhar~|~5160~|~v~|~~|~pick up~|~
apanhar~|~5160~|~v~|~~|~to receive a beating~|~
libertar~|~5149~|~v~|~~|~to free~|~
libertar~|~5149~|~v~|~~|~liberate (make free)~|~
iniciar~|~5097~|~v~|~~|~to start~|~
iniciar~|~5097~|~v~|~~|~begin~|~
iniciar~|~5097~|~v~|~~|~initiate~|~
brigando~|~5087~|~v~|~~|~gerund of brigar~|~
notar~|~5087~|~v~|~~|~to notice~|~
notar~|~5087~|~v~|~~|~to realize~|~
revelar~|~5081~|~v~|~~|~to reveal~|~
revelar~|~5081~|~v~|~~|~disclose~|~
disparar~|~5071~|~v~|~~|~to shoot~|~
disparar~|~5071~|~v~|~~|~fire (a weapon)~|~
emprestar~|~5066~|~v~|~~|~to lend~|~
emprestar~|~5066~|~v~|~~|~to loan~|~
deter~|~5055~|~v~|~~|~to deter~|~
deter~|~5055~|~v~|~~|~to stop~|~
deter~|~5055~|~v~|~~|~arrest~|~
deter~|~5055~|~v~|~~|~detain~|~
deter~|~5055~|~v~|~~|~restrain~|~
deter~|~5055~|~v~|~~|~to withhold~|~
viciado~|~5034~|~v~|~~|~past participle of viciar~|~
vingar~|~5025~|~v~|~~|~to avenge (to take vengeance for)~|~
vingar~|~5025~|~v~|~~|~to thrive (to grow vigorously or luxuriantly)~|~
vingar~|~5025~|~v~|~~|~to thrive (to increase in wealth or success)~|~
praticar~|~5011~|~v~|~~|~to practice (to perform or observe in a habitual fashion)~|~
praticar~|~5011~|~v~|~~|~to practice (to repeat an activity as a way of improving one’s skill)~|~
gravar~|~5001~|~v~|~~|~to save; to write to memory~|~
gravar~|~5001~|~v~|~~|~to memorise; to commit to memory~|~
gravar~|~5001~|~v~|~~|~to engrave; to carve~|~
gravar~|~5001~|~v~|~~|~to record (to make an audio or video recording of)~|~
processar~|~4989~|~v~|~~|~to process~|~
processar~|~4989~|~v~|~~|~to sue~|~
carregando~|~4979~|~v~|~~|~gerund of carregar~|~
chutar~|~4976~|~v~|~~|~kick (strike with or raise the foot or leg)~|~
chutar~|~4976~|~v~|~~|~to take a guess~|~
chutar~|~4976~|~v~|~~|~to kick a ball~|~
ferir~|~4968~|~v~|~~|~to hurt~|~
ferir~|~4968~|~v~|~~|~injure~|~
pescar~|~4915~|~v~|~~|~to fish (attempt to find an object by searching among other objects)~|~
pescar~|~4915~|~v~|~~|~to fish (to try to catch fish)~|~
pescar~|~4915~|~v~|~~|~to remove an object from a body of water~|~
mantendo~|~4913~|~v~|~~|~gerund of manter~|~
perseguindo~|~4909~|~v~|~~|~gerund of perseguir~|~
invadir~|~4903~|~v~|~~|~to invade~|~
falhar~|~4820~|~v~|~~|~to fail~|~
prestar~|~4811~|~v~|~~|~to pay (attention)~|~
prestar~|~4811~|~v~|~~|~to render (services)~|~
sorrir~|~4758~|~v~|~~|~to smile~|~
organizar~|~4717~|~v~|~~|~to organize~|~
doer~|~4694~|~v~|~~|~to hurt; to pain (to cause emotional pain)~|~
derrotar~|~4655~|~v~|~~|~to defeat~|~
observar~|~4625~|~v~|~~|~to observe~|~
saltar~|~4615~|~v~|~~|~to be evident~|~
saltar~|~4615~|~v~|~~|~to leap; to jump~|~
discutindo~|~4589~|~v~|~~|~gerund of discutir~|~
terminando~|~4538~|~v~|~~|~gerund of terminar~|~
he~|~4509~|~v~|~~|~obsolete spelling of é~|~
mexendo~|~4506~|~v~|~~|~gerund of mexer~|~
cruzar~|~4485~|~v~|~~|~to cross (all senses)~|~
cruzar~|~4485~|~v~|~~|~to intersect~|~
unir~|~4483~|~v~|~~|~to bind; to connect~|~
unir~|~4483~|~v~|~~|~to unite (to come or bring together as one)~|~
colher~|~4477~|~v~|~~|~to harvest~|~
colher~|~4477~|~v~|~~|~get~|~
colher~|~4477~|~v~|~~|~reap~|~
colher~|~4477~|~v~|~~|~gather~|~
explorar~|~4462~|~v~|~~|~to discover~|~
explorar~|~4462~|~v~|~~|~to exploit~|~
explorar~|~4462~|~v~|~~|~to explore~|~
explorar~|~4462~|~v~|~~|~to research~|~
partindo~|~4444~|~v~|~~|~gerund of partir~|~
demitir~|~4377~|~v~|~~|~to dismiss~|~
demitir~|~4377~|~v~|~~|~displace~|~
demitir~|~4377~|~v~|~~|~to fire (terminate the employment of)~|~
forçar~|~4332~|~v~|~~|~to force~|~
assegurar~|~4303~|~v~|~~|~to ensure~|~
assegurar~|~4303~|~v~|~~|~assure or secure~|~
comunicar~|~4273~|~v~|~~|~to communicate (to express or convey ideas)~|~
comunicar~|~4273~|~v~|~~|~to communicate (to impart information or knowledge of; to make known)~|~
comunicar~|~4273~|~v~|~~|~to communicate (to impart or transmit)~|~
remover~|~4257~|~v~|~~|~to remove~|~
recolher~|~4238~|~v~|~~|~to collect~|~
recolher~|~4238~|~v~|~~|~gather~|~
recolher~|~4238~|~v~|~~|~to save~|~
liberar~|~4222~|~v~|~~|~to allow; to legalise~|~
liberar~|~4222~|~v~|~~|~to release (to free or liberate)~|~
rolar~|~4222~|~v~|~~|~to happen~|~
rolar~|~4222~|~v~|~~|~to move~|~
rolar~|~4222~|~v~|~~|~to roam; to wander~|~
rolar~|~4222~|~v~|~~|~to roll (to cause to revolve or to revolve)~|~
apontar~|~4184~|~v~|~~|~to aim~|~
apontar~|~4184~|~v~|~~|~to point out~|~
apontar~|~4184~|~v~|~~|~indicate~|~
botar~|~4179~|~v~|~~|~to put~|~
botar~|~4179~|~v~|~~|~to throw~|~
trair~|~4145~|~v~|~~|~to betray~|~
trair~|~4145~|~v~|~~|~to be unfaithful~|~
sonhar~|~4141~|~v~|~~|~to dream (see imaginary events while sleeping)~|~
sonhar~|~4141~|~v~|~~|~to dream (wish)~|~
competir~|~4125~|~v~|~~|~to compete (to contend)~|~
descrever~|~4107~|~v~|~~|~to depict~|~
descrever~|~4107~|~v~|~~|~portray~|~
descrever~|~4107~|~v~|~~|~to describe~|~
descrever~|~4107~|~v~|~~|~report~|~
descrever~|~4107~|~v~|~~|~account~|~
examinar~|~4072~|~v~|~~|~to examine~|~
examinar~|~4072~|~v~|~~|~to study~|~
examinar~|~4072~|~v~|~~|~observe~|~
virando~|~4063~|~v~|~~|~gerund of virar~|~
completar~|~4031~|~v~|~~|~to complete~|~
completar~|~4031~|~v~|~~|~to supplement~|~
avançar~|~4024~|~v~|~~|~to go forward~|~
avançar~|~4024~|~v~|~~|~advance~|~
avançar~|~4024~|~v~|~~|~to surpass~|~
avançar~|~4024~|~v~|~~|~exceed~|~
avisando~|~4001~|~v~|~~|~gerund of avisar~|~
cobrar~|~4001~|~v~|~~|~to demand that something be done~|~
cobrar~|~4001~|~v~|~~|~to take~|~
cobrar~|~4001~|~v~|~~|~to charge (to ask for a certain amount of money for something)~|~
cobrar~|~4001~|~v~|~~|~to demand payment~|~
sumir~|~3999~|~v~|~~|~to drown~|~
sumir~|~3999~|~v~|~~|~to hide~|~
sumir~|~3999~|~v~|~~|~to loose~|~
sumir~|~3999~|~v~|~~|~to waste~|~
sumir~|~3999~|~v~|~~|~to submerge~|~
sumir~|~3999~|~v~|~~|~to sink~|~
sumir~|~3999~|~v~|~~|~to vanish~|~
sumir~|~3999~|~v~|~~|~to disappear~|~
respeitar~|~3982~|~v~|~~|~to honour~|~
respeitar~|~3982~|~v~|~~|~to respect~|~
respeitar~|~3982~|~v~|~~|~look up to~|~
